id,key,value,type 
4865164040,name,Tai Wah Dispensary Ltd.,regular
4865164040,shop,convenience,regular
4865164040,source,Kaart Ground Survey 2017,regular
4865164041,street,青山道 Castle Peak Road,addr
4865164041,amenity,bank,regular
4865164041,name,Fubon Bank,regular
4865164041,source,Kaart Ground Survey 2017,regular
4865164042,street,青山道 Castle Peak Road,addr
4865164042,name,Smart Game,regular
4865164042,shop,yes,regular
4865164042,source,Kaart Ground Survey 2017,regular
4865164043,street,青山道 Castle Peak Road,addr
4865164043,amenity,bank,regular
4865164043,name,Chiyu Banking Corporation Ltd.,regular
4865164043,source,Kaart Ground Survey 2017,regular
4865164044,street,青山道 Castle Peak Road,addr
4865164044,name,Diamond King,regular
4865164044,shop,jewelry,regular
4865164044,source,Kaart Ground Survey 2017,regular
4865164045,street,青山道 Castle Peak Road,addr
4865164045,name,Maxim's Cakes,regular
4865164045,shop,pastry,regular
4865164045,source,Kaart Ground Survey 2017,regular
4865164046,street,青山道 Castle Peak Road,addr
4865164046,name,Hong Kong Property,regular
4865164046,office,estate_agent,regular
4865164046,source,Kaart Ground Survey 2017,regular
4865164049,street,青山道 Castle Peak Road,addr
4865164049,name,MM House,regular
4865164049,shop,yes,regular
4865164049,source,Kaart Ground Survey 2017,regular
4865164050,street,青山道 Castle Peak Road,addr
4865164050,name,W hair,regular
4865164050,shop,hairdresser,regular
4865164050,source,Kaart Ground Survey 2017,regular
4865164051,street,東京街 Tonkin Street,addr
4865164051,name,Yue Property Co.,regular
4865164051,office,estate_agent,regular
4865164051,source,Kaart Ground Survey 2017,regular
4865164052,street,東京街 Tonkin Street,addr
4865164052,amenity,doctors,regular
4865164052,name,Dr. Fung Kui Wah,regular
4865164052,source,Kaart Ground Survey 2017,regular
4865164053,street,東京街 Tonkin Street,addr
4865164053,amenity,restaurant,regular
4865164053,name,Sen Zushi,regular
4865164053,source,Kaart Ground Survey 2017,regular
4865164054,street,廣利道 Kwong Lee Road,addr
4865164054,amenity,kindergarten,regular
4865164054,name,Shamshuipo Baptist Church Kindergarten,regular
4865164054,source,Kaart Ground Survey 2017,regular
4865170405,street,保安道 Po On Road,addr
4865170405,name,Salon Le Chic,regular
4865170405,shop,hairdresser,regular
4865170405,source,Kaart Ground Survey 2017,regular
4865208430,street,青山道 Castle Peak Road,addr
4865208430,amenity,restaurant,regular
4865208430,name,D&D Kitchen,regular
4865208430,source,Kaart Ground Survey 2017,regular
4865208431,street,青山道 Castle Peak Road,addr
4865208431,amenity,bar,regular
4865208431,name,Relax 96,regular
4865208431,source,Kaart Ground Survey 2017,regular
4865208436,street,青山道 Castle Peak Road,addr
4865208436,amenity,bank,regular
4865208436,name,Bank of China,regular
4865208436,source,Kaart Ground Survey 2017,regular
4865208439,street,青山道 Castle Peak Road,addr
4865208439,name,Nam Fong Stationery Supplies Centre,regular
4865208439,shop,stationery,regular
4865208439,source,Kaart Ground Survey 2017,regular
4865208442,street,青山道 Castle Peak Road,addr
4865208442,name,Man on Property Agency Co.,regular
4865208442,office,estate_agent,regular
4865208442,source,Kaart Ground Survey 2017,regular
4865208443,street,青山道 Castle Peak Road,addr
4865208443,name,Shin Kee,regular
4865208443,shop,yes,regular
4865208443,source,Kaart Ground Survey 2017,regular
4865208450,street,青山道 Castle Peak Road,addr
4865208450,name,Tak Wah,regular
4865208450,shop,yes,regular
4865208450,source,Kaart Ground Survey 2017,regular
4865208451,street,青山道 Castle Peak Road,addr
4865208451,amenity,bank,regular
4865208451,name,BEA,regular
4865208451,source,Kaart Ground Survey 2017,regular
4865208452,street,青山道 Castle Peak Road,addr
4865208452,amenity,restaurant,regular
4865208452,name,Green River Restaurant,regular
4865208452,source,Kaart Ground Survey 2017,regular
4865208457,country,HK,addr
4865208457,street,青山道 Castle Peak Road,addr
4865208457,amenity,bank,regular
4865208457,name,創興銀行 Chong Hing Bank,regular
4865208457,en,Chong Hing Bank,name
4865208457,zh,創興銀行,name
4865208457,source,Kaart Ground Survey 2017,regular
4865208460,street,青山道 Castle Peak Road,addr
4865208460,name,Footwear Supermarket,regular
4865208460,shop,shoes,regular
4865208460,source,Kaart Ground Survey 2017,regular
4865208465,street,青山道 Castle Peak Road,addr
4865208465,amenity,cafe,regular
4865208465,name,Neo F.,regular
4865208465,source,Kaart Ground Survey 2017,regular
4865244892,street,青山道 Castle Peak Road,addr
4865244892,amenity,clinic,regular
4865244892,name,Human Health Medical Centre,regular
4865244892,source,Kaart Ground Survey 2017,regular
4865244893,street,青山道 Castle Peak Road,addr
4865244893,amenity,bank,regular
4865244893,name,OCBC Wing Hang Bank,regular
4865244893,source,Kaart Ground Survey 2017,regular
4865244896,street,青山道 Castle Peak Road,addr
4865244896,name,New Face,regular
4865244896,shop,beauty,regular
4865244896,source,Kaart Ground Survey 2017,regular
4865244897,street,青山道 Castle Peak Road,addr
4865244897,name,Mei Ko Furniture Company,regular
4865244897,shop,furniture,regular
4865244897,source,Kaart Ground Survey 2017,regular
4865244898,name,Kwong Lee Road Substation,regular
4865244898,power,substation,regular
4865244898,source,Kaart Ground Survey 2017,regular
4865244899,barrier,lift_gate,regular
4865244900,street,保安道 Po On Road,addr
4865244900,name,Kagnya,regular
4865244900,shop,yes,regular
4865244900,source,Kaart Ground Survey 2017,regular
4865244901,street,保安道 Po On Road,addr
4865244901,name,A Optical Shop,regular
4865244901,shop,optician,regular
4865244901,source,Kaart Ground Survey 2017,regular
4867261773,street,紅棉路 Cotton Tree Drive,addr
4867261773,leisure,fitness_centre,regular
4867261773,name,Pure Fitness,regular
4867261773,source,Kaart Ground Survey 2017,regular
4867279084,city,Hong Kong,addr
4867279084,district,Wan Chai,addr
4867279084,housenumber,50,addr
4867279084,street,告士打道 Gloucester Road,addr
4867279084,amenity,embassy,regular
4867279084,country,Malaysia,regular
4867279084,name,Consulate General of Malaysia,regular
4867279084,source,Kaart Ground Survey 2017,regular
4867279084,website,www.kln.gov.my/web/chn_hong-kong/home,regular
4867286773,city,Hong Kong,addr
4867286773,district,Wan Chai,addr
4867286773,housenumber,50,addr
4867286773,street,告士打道 Gloucester Road,addr
4867286773,name,Malaysia Trade Centre,regular
4867286773,office,government,regular
4867286773,source,Kaart Ground Survey 2017,regular
4867286774,city,Hong Kong,addr
4867286774,district,Wan Chai,addr
4867286774,housenumber,50,addr
4867286774,street,告士打道 Gloucester Road,addr
4867286774,name,Malaysia Tourism Promotion Board,regular
4867286774,office,government,regular
4867286774,phone,852-2865 4610,regular
4867286774,source,Kaart Ground Survey 2017,regular
4867286774,website,http://www.tourism.gov.my/contact-us/staff-directory-overseas,regular
4867341056,button_operated,yes,regular
4867341056,crossing,traffic_signals,regular
4867341056,highway,crossing,regular
4867341056,sound,yes,traffic_signals
4867367984,street,夏慤道 Harcourt Road,addr
4867367984,amenity,fast_food,regular
4867367984,name,KFC,regular
4867367984,source,Kaart Ground Survey 2017,regular
4867367985,city,Central,addr
4867367985,district,Wan Chai,addr
4867367985,street,夏慤道 Harcourt Road,addr
4867367985,name,Audi Hong Kong,regular
4867367985,shop,car,regular
4867367985,source,Kaart Ground Survey 2017,regular
4867380821,name,多廟徑,regular
4867380821,zh,多廟徑,name
4867380821,tourism,attraction,regular
4867396223,housenumber,108號地下,addr
4867396223,street,通菜街 Tung Choi Street,addr
4867396223,amenity,restaurant,regular
4867396223,name,宏發燒臘店,regular
4867396223,phone,27876339,regular
4867462545,amenity,post_box,regular
4867462545,collection_times,"Mo-Sa 10:30;Su,PH off",regular
4867462545,operator,Hongkong Post,regular
4867462545,ref,178,regular
4867718221,fr,Appartement Airbnb,name
4867718221,tourism,guest_house,regular
4868044123,en,New World Millennium Hong Kong,name
4868044123,tourism,hotel,regular
4868739491,country,HK,addr
4868739491,housenumber,28,addr
4868739491,street,Robinson Road,addr
4868739491,brand,OK便利店 Circle K,regular
4868739491,level,0,regular
4868739491,name,OK便利店 Circle K,regular
4868739491,en,Circle K,name
4868739491,zh,OK便利店,name
4868739491,opening_hours,"Mo-Su,PH 06:30-00:00",regular
4868739491,shop,convenience,regular
4868739491,source,Kaart Ground Survey 2017,regular
4868739491,website,http://www.circlek.hk,regular
4868739492,street,羅便臣道 Robinson Road,addr
4868739492,amenity,cafe,regular
4868739492,cuisine,coffee_shop,regular
4868739492,name,Pacific Coffee,regular
4868739492,source,Kaart Ground Survey 2017,regular
4868739493,street,羅便臣道 Robinson Road,addr
4868739493,name,Ricacorp Properties,regular
4868739493,office,estate_agent,regular
4868739493,source,Kaart Ground Survey 2017,regular
4868739494,street,羅便臣道 Robinson Road,addr
4868739494,name,Midland Realty,regular
4868739494,office,estate_agent,regular
4868739494,source,Kaart Ground Survey 2017,regular
4869721961,bus,yes,regular
4869721961,name,高主教書院 Raimondi College,regular
4869721961,en,Raimondi College,name
4869721961,zh,高主教書院,name
4869721961,public_transport,stop_position,regular
4869721962,highway,bus_stop,regular
4869721962,name,高主教書院 Raimondi College,regular
4869721962,en,Raimondi College,name
4869721962,zh,高主教書院,name
4869721962,note,"Buses stop here: 23, 23B, 93, 93A",regular
4869721962,operator,NWFB,regular
4869721962,public_transport,platform,regular
4869721962,ctb,1149B,ref
4869721962,hkbus,高主教書院,ref
4869999964,street,干諾道中 Connaught Road Central,addr
4869999964,amenity,restaurant,regular
4869999964,name,MX,regular
4869999964,source,Kaart Ground Survey 2017,regular
4870016893,country,HK,addr
4870016893,street,馬頭角道 Ma Tau Kok Road,addr
4870016893,zh,百佳,alt_name
4870016893,name,百佳超級市場 ParknShop,regular
4870016893,en,ParknShop,name
4870016893,zh,百佳超級市場,name
4870016893,operator,A.S. Watson Group,regular
4870016893,shop,supermarket,regular
4870016893,source,Kaart Ground Survey 2017,regular
4870016893,website,http://www.parknshop.com,regular
4870016894,street,馬頭角道 Ma Tau Kok Road,addr
4870016894,name,JHC,regular
4870016894,shop,yes,regular
4870016894,source,Kaart Ground Survey 2017,regular
4870016899,street,馬頭角道 Ma Tau Kok Road,addr
4870016899,name,Union Property,regular
4870016899,office,estate_agent,regular
4870016899,source,Kaart Ground Survey 2017,regular
4870016900,street,馬頭角道 Ma Tau Kok Road,addr
4870016900,name,W.L. Lighting,regular
4870016900,shop,interior_decoration,regular
4870016900,source,Kaart Ground Survey 2017,regular
4870016901,street,馬頭角道 Ma Tau Kok Road,addr
4870016901,name,AT Hair,regular
4870016901,shop,beauty,regular
4870016901,source,Kaart Ground Survey 2017,regular
4870016902,street,馬頭角道 Ma Tau Kok Road,addr
4870016902,name,Cordial,regular
4870016902,shop,hairdresser,regular
4870016902,source,Kaart Ground Survey 2017,regular
4870016903,street,馬頭角道 Ma Tau Kok Road,addr
4870016903,amenity,clinic,regular
4870016903,name,Chung Hong Medical Centre,regular
4870016903,source,Kaart Ground Survey 2017,regular
4870016904,country,HK,addr
4870016904,street,馬頭角道 Ma Tau Kok Road,addr
4870016904,brand,OK便利店 Circle K,regular
4870016904,name,OK便利店 Circle K,regular
4870016904,en,Circle K,name
4870016904,zh,OK便利店,name
4870016904,shop,convenience,regular
4870016904,source,Kaart Ground Survey 2017,regular
4870016904,website,http://www.circlek.hk,regular
4870025961,street,科士街 Forbes Street,addr
4870025961,amenity,restaurant,regular
4870025961,name,Forbes 36,regular
4870025961,source,Kaart Ground Survey 2017,regular
4870025962,street,科士街 Forbes Street,addr
4870025962,amenity,restaurant,regular
4870025962,cuisine,vietnamese,regular
4870025962,name,MIss Saigon,regular
4870025962,source,Kaart Ground Survey 2017,regular
4870025963,street,爹核士街 Davis Street,addr
4870025963,amenity,cafe,regular
4870025963,name,Pacific Coffee Company,regular
4870025963,source,Kaart Ground Survey 2017,regular
4870047893,street,德輔道西 Des Voeux Road West,addr
4870047893,name,Daily Bread,regular
4870047893,shop,bakery,regular
4870047893,source,Kaart Ground Survey 2017,regular
4870047894,street,德輔道西 Des Voeux Road West,addr
4870047894,name,Worthy Dispensary,regular
4870047894,shop,convenience,regular
4870047894,source,Kaart Ground Survey 2017,regular
4870047895,street,水街 Water Street,addr
4870047895,amenity,cafe,regular
4870047895,name,Momo Cafe,regular
4870047895,source,Kaart Ground Survey 2017,regular
4870055742,street,卑路乍街 Belcher's Street,addr
4870055742,amenity,restaurant,regular
4870055742,name,Wah Fung,regular
4870055742,source,Kaart Ground Survey 2017,regular
4870055743,housenumber,173,addr
4870055743,street,卑路乍街 Belcher's Street,addr
4870055743,name,Dogland,regular
4870055743,shop,pet,regular
4870055743,source,Kaart Ground Survey 2017,regular
4870055744,housenumber,175,addr
4870055744,street,卑路乍街 Belcher's Street,addr
4870055744,name,Cast Hair Design,regular
4870055744,office,design,regular
4870055744,source,Kaart Ground Survey 2017,regular
4870055745,street,卑路乍街 Belcher's Street,addr
4870055745,amenity,dentist,regular
4870055745,name,Dentada,regular
4870055745,source,Kaart Ground Survey 2017,regular
4870055746,street,吉席街 Catchick Street,addr
4870055746,musical_instrument,piano,regular
4870055746,name,Leighton Piano Studio,regular
4870055746,shop,musical_instrument,regular
4870055746,source,Kaart Ground Survey 2017,regular
4870055747,street,吉席街 Catchick Street,addr
4870055747,name,Potwest Dog Grooming,regular
4870055747,pet,grooming,regular
4870055747,shop,pet,regular
4870055747,source,Kaart Ground Survey 2017,regular
4870055748,street,吉席街 Catchick Street,addr
4870055748,name,Dogger,regular
4870055748,shop,pet,regular
4870055748,source,Kaart Ground Survey 2017,regular
4870055749,street,吉席街 Catchick Street,addr
4870055749,source,Kaart Ground Survey 2017,regular
4870055749,tourism,hotel,regular
4870055751,street,吉席街 Catchick Street,addr
4870055751,name,The Cofftea Shop,regular
4870055751,shop,coffee,regular
4870055751,source,Kaart Ground Survey 2017,regular
4870055752,street,吉席街 Catchick Street,addr
4870055752,amenity,restaurant,regular
4870055752,name,Resola,regular
4870055752,source,Kaart Ground Survey 2017,regular
4870055753,street,吉席街 Catchick Street,addr
4870055753,name,Cooper Laundry,regular
4870055753,shop,laundry,regular
4870055753,source,Kaart Ground Survey 2017,regular
4870055754,street,吉席街 Catchick Street,addr
4870055754,name,Three Dog Bakery,regular
4870055754,shop,bakery,regular
4870055754,source,Kaart Ground Survey 2017,regular
4870055755,street,吉席街 Catchick Street,addr
4870055755,name,Park Avenue,regular
4870055755,office,yes,regular
4870055755,source,Kaart Ground Survey 2017,regular
4870055756,street,吉席街 Catchick Street,addr
4870055756,name,LaundrYup,regular
4870055756,shop,laundry,regular
4870055756,source,Kaart Ground Survey 2017,regular
4870055757,street,吉席街 Catchick Street,addr
4870055757,name,Diyi,regular
4870055757,shop,yes,regular
4870055757,source,Kaart Ground Survey 2017,regular
4870055758,street,吉席街 Catchick Street,addr
4870055758,craft,confectionery,regular
4870055758,name,EC Gourmet,regular
4870055758,source,Kaart Ground Survey 2017,regular
4870055759,street,吉席街 Catchick Street,addr
4870055759,amenity,bar,regular
4870055759,name,Breaks,regular
4870055759,source,Kaart Ground Survey 2017,regular
4870055760,street,吉席街 Catchick Street,addr
4870055760,name,Hang Way Dry Cleaning,regular
4870055760,shop,dry_cleaning,regular
4870055760,source,Kaart Ground Survey 2017,regular
4870055761,street,吉席街 Catchick Street,addr
4870055761,amenity,restaurant,regular
4870055761,name,Thai Heng Thai Food Restaurant,regular
4870055761,source,Kaart Ground Survey 2017,regular
4870055762,street,吉席街 Catchick Street,addr
4870055762,name,Franklin Property Agency,regular
4870055762,office,estate_agent,regular
4870055762,source,Kaart Ground Survey 2017,regular
4870055763,street,吉席街 Catchick Street,addr
4870055763,name,Doggy,regular
4870055763,pet,grooming,regular
4870055763,shop,pet,regular
4870055763,source,Kaart Ground Survey 2017,regular
4870058225,street,士美菲路 Smithfield,addr
4870058225,name,First Home Property Agency Ltd,regular
4870058225,office,estate_agent,regular
4870058225,source,Kaart Ground Survey 2017,regular
4870058226,street,吉席街 Catchick Street,addr
4870058226,name,Jade River,regular
4870058226,shop,jewelry,regular
4870058226,source,Kaart Ground Survey 2017,regular
4870058227,street,吉席街 Catchick Street,addr
4870058227,name,Aaron Property Agency Ltd.,regular
4870058227,office,estate_agent,regular
4870058227,source,Kaart Ground Survey 2017,regular
4870058228,street,吉席街 Catchick Street,addr
4870058228,amenity,bank,regular
4870058228,name,Wing Lung Bank,regular
4870058228,source,Kaart Ground Survey 2017,regular
4870058229,street,吉席街 Catchick Street,addr
4870058229,amenity,restaurant,regular
4870058229,cuisine,seafood,regular
4870058229,name,The Seafood Kitchen,regular
4870058229,source,Kaart Ground Survey 2017,regular
4870058231,country,HK,addr
4870058231,street,吉席街 Catchick Street,addr
4870058231,brand,OK便利店 Circle K,regular
4870058231,name,OK便利店 Circle K,regular
4870058231,en,Circle K,name
4870058231,zh,OK便利店,name
4870058231,shop,convenience,regular
4870058231,source,Kaart Ground Survey 2017,regular
4870058231,website,http://www.circlek.hk,regular
4870058495,street,德輔道西 Des Voeux Road West,addr
4870058495,amenity,social_facility,regular
4870058495,name,Hang Fook Home for the Aged,regular
4870058495,social_facility,group_home,regular
4870058495,for,senior,social_facility
4870058495,source,Kaart Ground Survey 2017,regular
4870058496,street,德輔道西 Des Voeux Road West,addr
4870058496,name,In Technologies,regular
4870058496,shop,electronics,regular
4870058496,source,Kaart Ground Survey 2017,regular
4870058497,street,水街 Water Street,addr
4870058497,amenity,bureau_de_change,regular
4870058497,name,Max Luck Exchange,regular
4870058497,source,Kaart Ground Survey 2017,regular
4870058498,street,德輔道西 Des Voeux Road West,addr
4870058498,amenity,restaurant,regular
4870058498,name,Dim Sum Restaurant,regular
4870058498,source,Kaart Ground Survey 2017,regular
4870058499,street,干諾道西 Connaught Road West,addr
4870058499,name,Esso Lubes,regular
4870058499,shop,car_repair,regular
4870058499,source,Kaart Ground Survey 2017,regular
4870058500,street,干諾道西 Connaught Road West,addr
4870058500,amenity,restaurant,regular
4870058500,name,Modern Cafe,regular
4870058500,source,Kaart Ground Survey 2017,regular
4870058501,street,干諾道西 Connaught Road West,addr
4870058501,name,Suing Kee Motors Company,regular
4870058501,shop,car_repair,regular
4870058501,source,Kaart Ground Survey 2017,regular
4870058502,street,干諾道西 Connaught Road West,addr
4870058502,name,Ki Yip Spare Parts,regular
4870058502,shop,car_parts,regular
4870058502,source,Kaart Ground Survey 2017,regular
4870058503,street,干諾道西 Connaught Road West,addr
4870058503,name,N.G. Overseas Trading Co,regular
4870058503,shop,yes,regular
4870058503,source,Kaart Ground Survey 2017,regular
4870058504,street,干諾道西 Connaught Road West,addr
4870058504,name,Upton,regular
4870058504,shop,yes,regular
4870058504,source,Kaart Ground Survey 2017,regular
4870089386,housenumber,7-8,addr
4870089386,street,"堅彌地城新海旁 New Praya, Kennedy Town",addr
4870089386,amenity,restaurant,regular
4870089386,name,Checkmate Pizza,regular
4870089386,source,Kaart Ground Survey 2017,regular
4870091578,street,爹核士街 Davis Street,addr
4870091578,name,Farmar,regular
4870091578,office,yes,regular
4870091578,source,Kaart Ground Survey 2017,regular
4870091579,country,HK,addr
4870091579,street,爹核士街 Davis Street,addr
4870091579,brand,OK便利店 Circle K,regular
4870091579,name,OK便利店 Circle K,regular
4870091579,en,Circle K,name
4870091579,zh,OK便利店,name
4870091579,shop,convenience,regular
4870091579,source,Kaart Ground Survey 2017,regular
4870091579,website,http://www.circlek.hk,regular
4870091580,street,爹核士街 Davis Street,addr
4870091580,amenity,bank,regular
4870091580,name,HSBC,regular
4870091580,source,Kaart Ground Survey 2017,regular
4870091581,street,均益街 Kwan Yick Street,addr
4870091581,amenity,restaurant,regular
4870091581,name,Hotspot Instinct,regular
4870091581,source,Kaart Ground Survey 2017,regular
4870091583,street,吉席街 Catchick Street,addr
4870091583,name,Apex Property Consultant Limited,regular
4870091583,office,estate_agent,regular
4870091583,source,Kaart Ground Survey 2017,regular
4870091584,street,吉席街 Catchick Street,addr
4870091584,amenity,restaurant,regular
4870091584,name,Jaspas,regular
4870091584,source,Kaart Ground Survey 2017,regular
4870091585,street,吉席街 Catchick Street,addr
4870091585,name,Fushion,regular
4870091585,shop,greengrocer,regular
4870091585,source,Kaart Ground Survey 2017,regular
4870091586,street,吉席街 Catchick Street,addr
4870091586,amenity,doctors,regular
4870091586,name,Dr. Rayson C.K.,regular
4870091586,source,Kaart Ground Survey 2017,regular
4870091587,street,吉席街 Catchick Street,addr
4870091587,name,Kim Sang Optical,regular
4870091587,shop,optician,regular
4870091587,source,Kaart Ground Survey 2017,regular
4870091588,street,吉席街 Catchick Street,addr
4870091588,amenity,restaurant,regular
4870091588,name,Giola,regular
4870091588,source,Kaart Ground Survey 2017,regular
4870091589,street,吉席街 Catchick Street,addr
4870091589,amenity,restaurant,regular
4870091589,name,Craft Bren. & CO.,regular
4870091589,source,Kaart Ground Survey 2017,regular
4870091591,street,吉席街 Catchick Street,addr
4870091591,musical_instrument,piano,regular
4870091591,name,Leighton Piano Studio,regular
4870091591,shop,musical_instrument,regular
4870091591,source,Kaart Ground Survey 2017,regular
4870091592,street,吉席街 Catchick Street,addr
4870091592,name,Fungai Education Centre,regular
4870091592,office,educational_institution,regular
4870091592,source,Kaart Ground Survey 2017,regular
4870091593,street,吉席街 Catchick Street,addr
4870091593,name,Paws Buddy,regular
4870091593,shop,pet,regular
4870091593,source,Kaart Ground Survey 2017,regular
4870132717,street,德輔道西 Des Voeux Road West,addr
4870132717,amenity,bank,regular
4870132717,name,NCB,regular
4870132717,source,Kaart Ground Survey 2017,regular
4870132718,street,德輔道西 Des Voeux Road West,addr
4870132718,amenity,restaurant,regular
4870132718,name,Chang'an Taste,regular
4870132718,source,Kaart Ground Survey 2017,regular
4870132719,street,德輔道西 Des Voeux Road West,addr
4870132719,name,Hung Cheung Packing & Stationery,regular
4870132719,shop,stationery,regular
4870132719,source,Kaart Ground Survey 2017,regular
4870132720,street,德輔道西 Des Voeux Road West,addr
4870132720,name,Kai Bo Food Supermarket,regular
4870132720,shop,supermarket,regular
4870132720,source,Kaart Ground Survey 2017,regular
4870132921,street,德輔道西 Des Voeux Road West,addr
4870132921,name,Elegence Beauty Centre,regular
4870132921,shop,beauty,regular
4870132921,source,Kaart Ground Survey 2017,regular
4870132922,street,德輔道西 Des Voeux Road West,addr
4870132922,name,Excellence Property LTD,regular
4870132922,office,estate_agent,regular
4870132922,source,Kaart Ground Survey 2017,regular
4870132923,street,德輔道西 Des Voeux Road West,addr
4870132923,name,Harmony Beauty House,regular
4870132923,shop,beauty,regular
4870132923,source,Kaart Ground Survey 2017,regular
4870132924,street,德輔道西 Des Voeux Road West,addr
4870132924,amenity,internet_cafe,regular
4870132924,name,Internet Q,regular
4870132924,source,Kaart Ground Survey 2017,regular
4870132925,street,德輔道西 Des Voeux Road West,addr
4870132925,name,Volkswagen Hong Kong Service Centre,regular
4870132925,shop,car_repair,regular
4870132925,source,Kaart Ground Survey 2017,regular
4870132926,street,"堅彌地城海旁 Praya, Kennedy Town",addr
4870132926,name,Bulls,regular
4870132926,shop,yes,regular
4870132926,source,Kaart Ground Survey 2017,regular
4870132927,street,"堅彌地城海旁 Praya, Kennedy Town",addr
4870132927,name,Kin Hing Hong co,regular
4870132927,shop,convenience,regular
4870132927,source,Kaart Ground Survey 2017,regular
4870132928,street,"堅彌地城海旁 Praya, Kennedy Town",addr
4870132928,name,Puppy Doggy,regular
4870132928,shop,pet,regular
4870132928,source,Kaart Ground Survey 2017,regular
4870132929,street,"堅彌地城海旁 Praya, Kennedy Town",addr
4870132929,name,Hing Tat Trading,regular
4870132929,shop,convenience,regular
4870132929,source,Kaart Ground Survey 2017,regular
4870132930,street,"堅彌地城海旁 Praya, Kennedy Town",addr
4870132930,name,SKG G'zox,regular
4870132930,shop,car_repair,regular
4870132930,source,Kaart Ground Survey 2017,regular
4870132931,street,"堅彌地城海旁 Praya, Kennedy Town",addr
4870132931,name,Kana,regular
4870132931,shop,clothes,regular
4870132931,source,Kaart Ground Survey 2017,regular
4870132932,street,"堅彌地城海旁 Praya, Kennedy Town",addr
4870132932,name,The Hong Kong Jockey,regular
4870132932,office,company,regular
4870132932,source,Kaart Ground Survey 2017,regular
4870132933,street,"堅彌地城海旁 Praya, Kennedy Town",addr
4870132933,name,CBRE Sole Leasing Agent,regular
4870132933,office,company,regular
4870132933,source,Kaart Ground Survey 2017,regular
4870132934,street,"堅彌地城海旁 Praya, Kennedy Town",addr
4870132934,name,Free Market,regular
4870132934,shop,convenience,regular
4870132934,source,Kaart Ground Survey 2017,regular
4870169135,amenity,clinic,regular
4870169135,name,Abundant Life,regular
4870169135,source,Kaart Ground Survey 2017,regular
4870169136,street,德輔道西 Des Voeux Road West,addr
4870169136,amenity,bank,regular
4870169136,name,Chueng Hing Bank,regular
4870169136,source,Kaart Ground Survey 2017,regular
4870169137,street,德輔道西 Des Voeux Road West,addr
4870169137,amenity,bar,regular
4870169137,name,Meeting Point Restaurant & Bar,regular
4870169137,source,Kaart Ground Survey 2017,regular
4870192374,street,羅便臣道 Robinson Road,addr
4870192374,name,Midland Realty,regular
4870192374,office,estate_agent,regular
4870192374,source,Kaart Ground Survey 2017,regular
4870192375,street,羅便臣道 Robinson Road,addr
4870192375,name,Centalline Property,regular
4870192375,office,estate_agent,regular
4870192375,source,Kaart Ground Survey 2017,regular
4870192376,street,羅便臣道 Robinson Road,addr
4870192376,name,Ricacorp Properties,regular
4870192376,office,estate_agent,regular
4870192376,source,Kaart Ground Survey 2017,regular
4870237439,street,遮打道 Chater Road,addr
4870237439,name,Piaget,regular
4870237439,shop,jewelry,regular
4870237439,source,Kaart Ground Survey 2017,regular
4870249929,street,遮打道 Chater Road,addr
4870249929,name,Van Cleef & Arpels,regular
4870249929,shop,jewelry,regular
4870249929,source,Kaart Ground Survey 2017,regular
4870249930,street,遮打道 Chater Road,addr
4870249930,name,Chanel,regular
4870249930,shop,yes,regular
4870249930,source,Kaart Ground Survey 2017,regular
4870249931,name,J.M. Weston,regular
4870249931,shop,shoemaker,regular
4870249931,source,Kaart Ground Survey 2017,regular
4870345400,city,Hong Kong,addr
4870345400,country,HK,addr
4870345400,district,Mid-Levels,addr
4870345400,housenumber,1,addr
4870345400,street,西摩道 Seymour Road,addr
4870345400,brand,fusion,regular
4870345400,name,fusion by ParknShop,regular
4870345400,operator,A.S. Watson Group,regular
4870345400,shop,supermarket,regular
4870345400,source,Kaart Ground Survey 2017,regular
4870345400,website,http://www.parknshop.com,regular
4870364414,street,紅棉路 Cotton Tree Drive,addr
4870364414,leisure,fitness_centre,regular
4870364414,name,Pure Fitness,regular
4870364414,source,Kaart Ground Survey 2017,regular
4870364415,street,皇后大道中 Queen's Road Central,addr
4870364415,name,APM,regular
4870364415,shop,jewelry,regular
4870364415,source,Kaart Ground Survey 2017,regular
4870364416,street,皇后大道中 Queen's Road Central,addr
4870364416,name,Rimowa,regular
4870364416,shop,luggage,regular
4870364416,source,Kaart Ground Survey 2017,regular
4870386311,street,雪廠街 Ice House Street,addr
4870386311,name,Gucci,regular
4870386311,shop,clothes,regular
4870386311,source,Kaart Ground Survey 2017,regular
4870386312,street,雪廠街 Ice House Street,addr
4870386312,name,Hermes,regular
4870386312,shop,clothes,regular
4870386312,source,Kaart Ground Survey 2017,regular
4870386313,street,遮打道 Chater Road,addr
4870386313,name,Cartier,regular
4870386313,shop,jewelry,regular
4870386313,source,Kaart Ground Survey 2017,regular
4870386981,street,般咸道 Bonham Road,addr
4870386981,name,Art's Beauty Parlour,regular
4870386981,shop,beauty,regular
4870386981,source,Kaart Ground Survey 2017,regular
4870386982,street,般咸道 Bonham Road,addr
4870386982,name,Fotomax,regular
4870386982,shop,photo,regular
4870386982,source,Kaart Ground Survey 2017,regular
4870386987,city,Hong Kong,addr
4870386987,district,Sai Wan,addr
4870386987,housenumber,59-61,addr
4870386987,street,般咸道 Bonham Road,addr
4870386987,amenity,restaurant,regular
4870386987,name,Dining Room,regular
4870386987,source,Kaart Ground Survey 2017,regular
